Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
takeFullPageScreenshot(),Chrome 107.0.0.0,,,2022-11-16 19:01:45,2022-11-16 19:01:46,1.134s,PASSED
"takeFullPageScreenshotAsCheckpoint(""Invoice Detail"")",Chrome 107.0.0.0,,,2022-11-16 19:01:46,2022-11-16 19:01:47,0.887s,PASSED
"sendKeys(findTestObject(null), Keys.chord(PAGE_DOWN))",Chrome 107.0.0.0,,,2022-11-16 19:01:47,2022-11-16 19:01:47,0.311s,PASSED
"takeFullPageScreenshotAsCheckpoint(""Invoice Detail 2"")",Chrome 107.0.0.0,,,2022-11-16 19:01:47,2022-11-16 19:01:48,0.909s,PASSED
,,,,,,,
Test Cases/TC009 - Supplier Revise and Confirm Shipment (Supplier),Chrome 107.0.0.0,,,2022-11-16 19:01:48,2022-11-16 19:02:24,35.938s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameAzwan, ""password"":passwordAzwan, ""verification"":verificationAzwan, ""company"":sgbafco], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 19:01:48,2022-11-16 19:02:04,15.771s,PASSED
"click(findTestObject(""TC009/Page_Brivge/h6_Logistics""))",Chrome 107.0.0.0,,,2022-11-16 19:02:04,2022-11-16 19:02:05,0.905s,PASSED
"click(findTestObject(""TC009/Page_Brivge/li_Shipping Detail List""))",Chrome 107.0.0.0,,,2022-11-16 19:02:05,2022-11-16 19:02:08,2.583s,PASSED
"setText(findTestObject(""TC009/Page_Brivge/input_Shipping Detail List""), findTestData(""Toyotsu-data"").getValue(8, 2))",Chrome 107.0.0.0,Booking no from TC006(timestamp) will change later,,2022-11-16 19:02:08,2022-11-16 19:02:11,3.157s,PASSED
"click(findTestObject(""TC009/Page_Brivge/button_edit""))",Chrome 107.0.0.0,,,2022-11-16 19:02:11,2022-11-16 19:02:11,0.586s,PASSED
y = util.generateTime.dateTimeGenerator(),Chrome 107.0.0.0,,,2022-11-16 19:02:11,2022-11-16 19:02:11,0.002s,PASSED
"click(findTestObject(""TC009/Page_Brivge/input__atd""))",Chrome 107.0.0.0,choose date for atd,,2022-11-16 19:02:11,2022-11-16 19:02:13,1.115s,PASSED
"click(findTestObject(""TC009/Page_Brivge/button next atd calendar""))",Chrome 107.0.0.0,,,2022-11-16 19:02:13,2022-11-16 19:02:14,0.993s,PASSED
"click(findTestObject(""TC009/Page_Brivge/button_1""))",Chrome 107.0.0.0,,,2022-11-16 19:02:14,2022-11-16 19:02:15,1.146s,PASSED
"click(findTestObject(""TC009/Page_Brivge/input__blDate""))",Chrome 107.0.0.0,choose bl date,,2022-11-16 19:02:15,2022-11-16 19:02:16,0.931s,PASSED
"click(findTestObject(""TC009/Page_Brivge/button next bl calendar""))",Chrome 107.0.0.0,,,2022-11-16 19:02:16,2022-11-16 19:02:16,0.540s,PASSED
"click(findTestObject(""TC009/Page_Brivge/button_15""))",Chrome 107.0.0.0,,,2022-11-16 19:02:16,2022-11-16 19:02:17,1.134s,PASSED
"setText(findTestObject(""TC009/Page_Brivge/input__blNo""), ""BL No "" + y)",Chrome 107.0.0.0,input bl no,,2022-11-16 19:02:17,2022-11-16 19:02:19,1.361s,PASSED
"setText(findTestObject(""TC009/Page_Brivge/input__voyageNo""), ""voyage "" + y)",Chrome 107.0.0.0,input vogaye no,,2022-11-16 19:02:19,2022-11-16 19:02:20,0.917s,PASSED
"setText(findTestObject(""TC009/Page_Brivge/input__vesselName""), ""Vessel A"")",Chrome 107.0.0.0,input vessel name,,2022-11-16 19:02:20,2022-11-16 19:02:20,0.787s,PASSED
"click(findTestObject(""TC009/Page_Brivge/input__cargoStatus""))",Chrome 107.0.0.0,,,2022-11-16 19:02:20,2022-11-16 19:02:21,0.454s,PASSED
"click(findTestObject(""TC009/Page_Brivge/li_Cargo Outbound""))",Chrome 107.0.0.0,,,2022-11-16 19:02:21,2022-11-16 19:02:21,0.531s,PASSED
"click(findTestObject(""TC009/Page_Brivge/button_Confirm""))",Chrome 107.0.0.0,,,2022-11-16 19:02:21,2022-11-16 19:02:22,0.535s,PASSED
"verifyElementVisible(findTestObject(""TC009/Page_Brivge/p_Are you sure to do Confirm(c0001)""))",Chrome 107.0.0.0,,,2022-11-16 19:02:22,2022-11-16 19:02:22,0.461s,PASSED
"click(findTestObject(""TC009/Page_Brivge/button_CONFIRM 2""))",Chrome 107.0.0.0,,,2022-11-16 19:02:22,2022-11-16 19:02:23,0.618s,PASSED
"verifyElementVisible(findTestObject(""TC007/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-16 19:02:23,2022-11-16 19:02:24,1.019s,PASSED
,,,,,,,
Test Cases/TC010 - DC Inbound Details (DC),Chrome 107.0.0.0,,,2022-11-16 19:02:24,2022-11-16 19:03:00,35.686s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameAzwan, ""password"":passwordAzwan, ""verification"":verificationAzwan, ""company"":sgttapdc], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 19:02:24,2022-11-16 19:02:40,15.566s,PASSED
"click(findTestObject(""TC010/Page_Brivge/span_Logistics""))",Chrome 107.0.0.0,,,2022-11-16 19:02:40,2022-11-16 19:02:41,0.566s,PASSED
"click(findTestObject(""TC010/Page_Brivge/li_Inbound Monitoring List""))",Chrome 107.0.0.0,,,2022-11-16 19:02:41,2022-11-16 19:02:42,1.408s,PASSED
"setText(findTestObject(""TC010/Page_Brivge/input_inbound list""), findTestData(""Toyotsu-data"").getValue(6, 2))",Chrome 107.0.0.0,generated from TC006,,2022-11-16 19:02:42,2022-11-16 19:02:45,2.806s,PASSED
"click(findTestObject(""TC010/Page_Brivge/checkbox""))",Chrome 107.0.0.0,,,2022-11-16 19:02:45,2022-11-16 19:02:45,0.604s,PASSED
"click(findTestObject(""TC010/Page_Brivge/button download""))",Chrome 107.0.0.0,,,2022-11-16 19:02:45,2022-11-16 19:02:46,0.531s,PASSED
"click(findTestObject(""TC010/Page_Brivge/li_Download Inbound Plan""))",Chrome 107.0.0.0,,,2022-11-16 19:02:46,2022-11-16 19:02:46,0.550s,PASSED
"verifyElementVisible(findTestObject(""TC010/Page_Brivge/p_The operation was successful""), CONTINUE_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 19:02:46,2022-11-16 19:02:48,1.241s,PASSED
delay(5),Chrome 107.0.0.0,,,2022-11-16 19:02:48,2022-11-16 19:02:53,5.004s,PASSED
filename = util.getDownloadedFile.getLatestFileFromDirectory(),Chrome 107.0.0.0,,,2022-11-16 19:02:53,2022-11-16 19:02:53,0.000s,PASSED
"logInfo(""Last file received is "" + filename)",Chrome 107.0.0.0,,,2022-11-16 19:02:53,2022-11-16 19:02:53,0.015s,PASSED
"click(findTestObject(""TC010/Page_Brivge/button confirm""))",Chrome 107.0.0.0,,,2022-11-16 19:02:53,2022-11-16 19:02:53,0.579s,PASSED
timestamp = util.generateTime.dateTimeGenerator(),Chrome 107.0.0.0,input inbound ref no,,2022-11-16 19:02:53,2022-11-16 19:02:53,0.001s,PASSED
"inboundRefNo = ""inbound"" + timestamp",Chrome 107.0.0.0,,,2022-11-16 19:02:53,2022-11-16 19:02:53,0.001s,PASSED
"util.copyToExcel.exel(inboundRefNo, 1, 8)",Chrome 107.0.0.0,,,2022-11-16 19:02:53,2022-11-16 19:02:53,0.051s,PASSED
"setText(findTestObject(""TC010/Page_Brivge/input__inboundRefNo""), inboundRefNo)",Chrome 107.0.0.0,,,2022-11-16 19:02:53,2022-11-16 19:02:54,1.155s,PASSED
"click(findTestObject(""TC010/Page_Brivge/input__inboundDate""))",Chrome 107.0.0.0,input inbound date,,2022-11-16 19:02:54,2022-11-16 19:02:55,0.440s,PASSED
day = util.generateTime.currentDateDay(),Chrome 107.0.0.0,,,2022-11-16 19:02:55,2022-11-16 19:02:55,0.023s,PASSED
month = util.generateTime.currentMonth(),Chrome 107.0.0.0,,,2022-11-16 19:02:55,2022-11-16 19:02:55,0.002s,PASSED
"util.handlePicker.handleCalendar(findTestObject(""TC010/Page_Brivge/currentmonth""), findTestObject(""TC010/Page_Brivge/button next calendar""), day, month)",Chrome 107.0.0.0,,,2022-11-16 19:02:55,2022-11-16 19:02:56,1.187s,PASSED
"util.parseValue.parseAValueToWebObject(findTestObject(""TC010/Page_Brivge/input__inboundTime""), ""12:00:00"")",Chrome 107.0.0.0,Input time,,2022-11-16 19:02:56,2022-11-16 19:02:57,1.254s,PASSED
"click(findTestObject(""TC010/Page_Brivge/button_Confirm 2""))",Chrome 107.0.0.0,,,2022-11-16 19:02:57,2022-11-16 19:02:58,0.434s,PASSED
"click(findTestObject(""TC010/Page_Brivge/button_CONFIRM 3""))",Chrome 107.0.0.0,,,2022-11-16 19:02:58,2022-11-16 19:02:58,0.548s,PASSED
"verifyElementVisible(findTestObject(""TC010/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-16 19:02:58,2022-11-16 19:03:00,1.338s,PASSED
,,,,,,,
Test Cases/TC011 - DC Outbound Details (DC),Chrome 107.0.0.0,,,2022-11-16 19:03:00,2022-11-16 19:04:37,1m - 36.774s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameLuqman, ""password"":passwordLuqman, ""verification"":verificationLuqman, ""company"":sgttap], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 19:03:00,2022-11-16 19:03:23,23.133s,PASSED
"click(findTestObject(""TC011/Page_Brivge/button_Order""))",Chrome 107.0.0.0,,,2022-11-16 19:03:23,2022-11-16 19:03:25,1.724s,PASSED
"click(findTestObject(""TC011/Page_Brivge/li_SO Monitoring List""))",Chrome 107.0.0.0,,,2022-11-16 19:03:25,2022-11-16 19:03:26,1.330s,PASSED
"setText(findTestObject(""TC011/Page_Brivge/input_SO Monitoring List""), custContractNo)",Chrome 107.0.0.0,,,2022-11-16 19:03:26,2022-11-16 19:03:31,4.692s,PASSED
"y = getText(findTestObject(""TC011/Page_Brivge/div_orderNo""))",Chrome 107.0.0.0,,,2022-11-16 19:03:31,2022-11-16 19:03:31,0.460s,PASSED
"util.copyToExcel.exel(y, 1, 12)",Chrome 107.0.0.0,,,2022-11-16 19:03:31,2022-11-16 19:03:31,0.052s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameAzwan, ""password"":passwordAzwan, ""verification"":verificationAzwan, ""company"":sgttapdc], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 19:03:31,2022-11-16 19:03:46,14.955s,PASSED
"click(findTestObject(""TC006/Page_Brivge/h6_Logistics""))",Chrome 107.0.0.0,,,2022-11-16 19:03:46,2022-11-16 19:03:47,0.586s,PASSED
"click(findTestObject(""TC006/Page_Brivge/li_Outbound Monitoring List""))",Chrome 107.0.0.0,,,2022-11-16 19:03:47,2022-11-16 19:03:48,1.307s,PASSED
"click(findTestObject(""TC006/Page_Brivge/button create""))",Chrome 107.0.0.0,,,2022-11-16 19:03:48,2022-11-16 19:03:50,1.326s,PASSED
"callTestCase(findTestCase(""common/Long Form/11_1 - input basic info""), [:], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 19:03:50,2022-11-16 19:04:10,20.375s,PASSED
"callTestCase(findTestCase(""common/Long Form/11_2 - input container info""), [:], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 19:04:10,2022-11-16 19:04:18,7.719s,PASSED
"callTestCase(findTestCase(""common/Long Form/11_3 - input outer package""), [:], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 19:04:18,2022-11-16 19:04:24,6.556s,PASSED
"callTestCase(findTestCase(""common/Long Form/11_4 - input add parts""), [:], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 19:04:24,2022-11-16 19:04:31,6.672s,PASSED
"click(findTestObject(""TC006/TC006_4/click before scroll up""))",Chrome 107.0.0.0,,,2022-11-16 19:04:31,2022-11-16 19:04:31,0.476s,PASSED
"sendKeys(findTestObject(null), Keys.chord(HOME))",Chrome 107.0.0.0,,,2022-11-16 19:04:31,2022-11-16 19:04:32,0.565s,PASSED
"click(findTestObject(""TC006/TC006_4/button_Submit""))",Chrome 107.0.0.0,,,2022-11-16 19:04:32,2022-11-16 19:04:33,0.922s,PASSED
"click(findTestObject(""TC006/Page_Brivge/button_CONFIRM""))",Chrome 107.0.0.0,,,2022-11-16 19:04:33,2022-11-16 19:04:34,1.068s,PASSED
"verifyElementVisible(findTestObject(""TC006/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-16 19:04:34,2022-11-16 19:04:37,2.462s,PASSED
,,,,,,,
Test Cases/TC012 - Revise and Approve Seller Invoice (BU),Chrome 107.0.0.0,,,2022-11-16 19:04:37,2022-11-16 19:05:10,33.638s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameLuqman, ""password"":passwordLuqman, ""verification"":verificationLuqman, ""company"":sgttap], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 19:04:37,2022-11-16 19:04:59,22.449s,PASSED
"click(findTestObject(""TC012/button_Accounting""))",Chrome 107.0.0.0,,,2022-11-16 19:04:59,2022-11-16 19:05:00,0.969s,PASSED
"click(findTestObject(""TC012/li_Seller(GI) Invoice List""))",Chrome 107.0.0.0,,,2022-11-16 19:05:00,2022-11-16 19:05:02,1.431s,PASSED
"click(findTestObject(""TC012/input_Seller(GI) Invoice List""))",Chrome 107.0.0.0,,,2022-11-16 19:05:02,2022-11-16 19:05:03,0.859s,PASSED
"setText(findTestObject(""TC012/input_Seller(GI) Invoice List""), custContractNo)",Chrome 107.0.0.0,,,2022-11-16 19:05:03,2022-11-16 19:05:07,4.567s,PASSED
"invoiceNo = getText(findTestObject(""TC012/p_invoiceNo""))",Chrome 107.0.0.0,,,2022-11-16 19:05:07,2022-11-16 19:05:08,0.354s,PASSED
"util.copyToExcel.exel(invoiceNo, 1, 11)",Chrome 107.0.0.0,,,2022-11-16 19:05:08,2022-11-16 19:05:08,0.035s,PASSED
"check(findTestObject(""TC012/input_SGTTAP TO VNTTVN 1103010""))",Chrome 107.0.0.0,,,2022-11-16 19:05:08,2022-11-16 19:05:08,0.474s,PASSED
"scrollToElement(findTestObject(""TC012/div_Status""), 0)",Chrome 107.0.0.0,,,2022-11-16 19:05:08,2022-11-16 19:05:09,0.576s,PASSED
"click(findTestObject(""TC012/button_Approve""))",Chrome 107.0.0.0,,,2022-11-16 19:05:09,2022-11-16 19:05:09,0.452s,PASSED
"waitForElementPresent(findTestObject(""TC012/div_ApproveAre you sure to do Approve""), 0)",Chrome 107.0.0.0,,,2022-11-16 19:05:09,2022-11-16 19:05:10,0.481s,PASSED
"click(findTestObject(""TC012/button_CONFIRM""))",Chrome 107.0.0.0,,,2022-11-16 19:05:10,2022-11-16 19:05:10,0.563s,PASSED
,,,,,,,
Test Cases/TC013 - BU Complete Export Customs Invoice (BU),Chrome 107.0.0.0,,,2022-11-16 19:05:10,2022-11-16 19:05:53,43.180s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameLuqman, ""password"":passwordLuqman, ""verification"":verificationLuqman, ""company"":sgttap], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 19:05:11,2022-11-16 19:05:33,22.363s,PASSED
"click(findTestObject(""TC013/Page_Brivge/button_Logistics""))",Chrome 107.0.0.0,,,2022-11-16 19:05:33,2022-11-16 19:05:34,0.994s,PASSED
"click(findTestObject(""TC013/Page_Brivge/li_Customs Invoice List(Export)""))",Chrome 107.0.0.0,,,2022-11-16 19:05:34,2022-11-16 19:05:35,1.411s,PASSED
"setText(findTestObject(""TC013/Page_Brivge/input_Customs Invoice(Export)""), findTestData(""Toyotsu-data"").getValue(12, 2))",Chrome 107.0.0.0,,,2022-11-16 19:05:35,2022-11-16 19:05:37,1.729s,PASSED
"click(findTestObject(""TC013/Page_Brivge/checkbox""))",Chrome 107.0.0.0,,,2022-11-16 19:05:37,2022-11-16 19:05:38,0.884s,PASSED
"click(findTestObject(""TC013/Page_Brivge/button_update 1""))",Chrome 107.0.0.0,<---- Update cargo status ---->,,2022-11-16 19:05:38,2022-11-16 19:05:39,0.571s,PASSED
"click(findTestObject(""TC013/Page_Brivge/input_Input Cargo Status_cargoStatus""))",Chrome 107.0.0.0,,,2022-11-16 19:05:39,2022-11-16 19:05:40,1.107s,PASSED
"click(findTestObject(""TC013/Page_Brivge/li_Exp clearance in progress""))",Chrome 107.0.0.0,,,2022-11-16 19:05:40,2022-11-16 19:05:40,0.490s,PASSED
"click(findTestObject(""TC013/Page_Brivge/button_update 2""))",Chrome 107.0.0.0,,,2022-11-16 19:05:40,2022-11-16 19:05:41,0.534s,PASSED
"verifyElementVisible(findTestObject(""TC013/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-16 19:05:41,2022-11-16 19:05:42,0.952s,PASSED
delay(5),Chrome 107.0.0.0,,,2022-11-16 19:05:42,2022-11-16 19:05:47,5.003s,PASSED
"click(findTestObject(""TC013/Page_Brivge/button_completed""))",Chrome 107.0.0.0,<---- Complete custom invoice ---->,,2022-11-16 19:05:47,2022-11-16 19:05:47,0.572s,PASSED
"click(findTestObject(""TC013/Page_Brivge/button_CONFIRM""))",Chrome 107.0.0.0,,,2022-11-16 19:05:47,2022-11-16 19:05:48,1.110s,PASSED
"verifyElementVisible(findTestObject(""TC013/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-16 19:05:48,2022-11-16 19:05:49,0.715s,PASSED
"click(findTestObject(""TC013/Page_Brivge/button_print 1""))",Chrome 107.0.0.0,<---- Print invoice ---->,,2022-11-16 19:05:49,2022-11-16 19:05:49,0.422s,PASSED
"click(findTestObject(""TC013/Page_Brivge/div_Print Invoice""))",Chrome 107.0.0.0,,,2022-11-16 19:05:49,2022-11-16 19:05:50,0.599s,PASSED
"click(findTestObject(""TC013/Page_Brivge/button_Print 2""))",Chrome 107.0.0.0,,,2022-11-16 19:05:50,2022-11-16 19:05:51,0.483s,PASSED
"verifyElementVisible(findTestObject(""TC013/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-16 19:05:51,2022-11-16 19:05:52,1.143s,PASSED
takeFullPageScreenshot(),Chrome 107.0.0.0,,,2022-11-16 19:05:52,2022-11-16 19:05:53,1.670s,PASSED
,,,,,,,
Test Cases/TC014 - Customer Complete Import Customs Invoice (Customer),Chrome 107.0.0.0,,,2022-11-16 19:05:53,2022-11-16 19:06:40,46.290s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameLuqman, ""password"":passwordLuqman, ""verification"":verificationLuqman, ""company"":vnttvn], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 19:05:54,2022-11-16 19:06:18,24.389s,PASSED
"click(findTestObject(""TC014/Page_Brivge/button_Logistics""))",Chrome 107.0.0.0,,,2022-11-16 19:06:18,2022-11-16 19:06:19,0.999s,PASSED
"click(findTestObject(""TC014/Page_Brivge/li_Customs Invoice List(Import)""))",Chrome 107.0.0.0,,,2022-11-16 19:06:19,2022-11-16 19:06:23,4.077s,PASSED
"setText(findTestObject(""TC014/Page_Brivge/input_Customs Invoice(Import)""), findTestData(""Toyotsu-data"").getValue(12, 2))",Chrome 107.0.0.0,,,2022-11-16 19:06:23,2022-11-16 19:06:27,3.681s,PASSED
"click(findTestObject(""TC014/Page_Brivge/input_checkbox""))",Chrome 107.0.0.0,,,2022-11-16 19:06:27,2022-11-16 19:06:28,0.579s,PASSED
"click(findTestObject(""TC014/Page_Brivge/button_input cargo status""))",Chrome 107.0.0.0,,,2022-11-16 19:06:28,2022-11-16 19:06:28,0.554s,PASSED
"click(findTestObject(""TC014/Page_Brivge/input_Input Cargo Status_cargoStatus""))",Chrome 107.0.0.0,,,2022-11-16 19:06:28,2022-11-16 19:06:29,1.144s,PASSED
"click(findTestObject(""TC014/Page_Brivge/li_Imp clearance in progress""))",Chrome 107.0.0.0,,,2022-11-16 19:06:29,2022-11-16 19:06:30,0.534s,PASSED
"click(findTestObject(""TC014/Page_Brivge/button_update""))",Chrome 107.0.0.0,,,2022-11-16 19:06:30,2022-11-16 19:06:30,0.533s,PASSED
"verifyElementVisible(findTestObject(""TC014/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-16 19:06:30,2022-11-16 19:06:31,1.039s,PASSED
delay(5),Chrome 107.0.0.0,,,2022-11-16 19:06:31,2022-11-16 19:06:36,5.003s,PASSED
"click(findTestObject(""TC014/Page_Brivge/button_complete""))",Chrome 107.0.0.0,,,2022-11-16 19:06:36,2022-11-16 19:06:37,0.431s,PASSED
"click(findTestObject(""TC014/Page_Brivge/button_CONFIRM""))",Chrome 107.0.0.0,,,2022-11-16 19:06:37,2022-11-16 19:06:38,1.067s,PASSED
"verifyElementVisible(findTestObject(""TC014/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-16 19:06:38,2022-11-16 19:06:39,0.730s,PASSED
"verifyElementText(findTestObject(""TC014/Page_Brivge/div_Imp clearance in progress""), ""Imp clearance in progress"")",Chrome 107.0.0.0,,,2022-11-16 19:06:39,2022-11-16 19:06:39,0.603s,PASSED
"verifyElementText(findTestObject(""TC014/Page_Brivge/div_Customs Clearance Completed""), ""Customs Clearance Completed"")",Chrome 107.0.0.0,,,2022-11-16 19:06:39,2022-11-16 19:06:40,0.452s,PASSED
,,,,,,,
Test Cases/TC015 - Customer Inbound Details (Customer),Chrome 107.0.0.0,,,2022-11-16 19:06:40,2022-11-16 19:07:19,39.857s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameLuqman, ""password"":passwordLuqman, ""verification"":verificationLuqman, ""company"":vnttvn], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 19:06:40,2022-11-16 19:07:03,22.717s,PASSED
"click(findTestObject(""TC015/Page_Brivge/button_Logistics""))",Chrome 107.0.0.0,,,2022-11-16 19:07:03,2022-11-16 19:07:07,4.685s,PASSED
"click(findTestObject(""TC015/Page_Brivge/li_Inbound Monitoring List""))",Chrome 107.0.0.0,,,2022-11-16 19:07:07,2022-11-16 19:07:08,0.927s,PASSED
"click(findTestObject(""TC015/Page_Brivge/button_create""))",Chrome 107.0.0.0,,,2022-11-16 19:07:08,2022-11-16 19:07:10,1.368s,PASSED
"click(findTestObject(""TC015/Page_Brivge/button_Download""))",Chrome 107.0.0.0,,,2022-11-16 19:07:10,2022-11-16 19:07:12,1.911s,PASSED
"verifyElementVisible(findTestObject(""TC015/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-16 19:07:12,2022-11-16 19:07:13,1.109s,PASSED
delay(5),Chrome 107.0.0.0,,,2022-11-16 19:07:13,2022-11-16 19:07:18,5.015s,PASSED
y = util.getDownloadedFile.getLatestFileFromDirectory(),Chrome 107.0.0.0,,,2022-11-16 19:07:18,2022-11-16 19:07:18,0.000s,PASSED
out.println(y),Chrome 107.0.0.0,,,2022-11-16 19:07:18,2022-11-16 19:07:18,0.000s,PASSED
"file = util.copyToExcel.exelInboundPlan2(y, ""test1"", 4, 9)",Chrome 107.0.0.0,,,2022-11-16 19:07:18,2022-11-16 19:07:18,0.157s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test2"", 4, 2)",Chrome 107.0.0.0,,,2022-11-16 19:07:18,2022-11-16 19:07:18,0.094s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test3"", 4, 3)",Chrome 107.0.0.0,,,2022-11-16 19:07:18,2022-11-16 19:07:18,0.078s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test4"", 4, 4)",Chrome 107.0.0.0,,,2022-11-16 19:07:18,2022-11-16 19:07:18,0.095s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test5"", 4, 6)",Chrome 107.0.0.0,,,2022-11-16 19:07:18,2022-11-16 19:07:18,0.078s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test6"", 4, 7)",Chrome 107.0.0.0,,,2022-11-16 19:07:18,2022-11-16 19:07:18,0.094s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test7"", 4, 8)",Chrome 107.0.0.0,,,2022-11-16 19:07:18,2022-11-16 19:07:18,0.078s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test8"", 4, 16)",Chrome 107.0.0.0,,,2022-11-16 19:07:18,2022-11-16 19:07:18,0.079s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test9"", 4, 17)",Chrome 107.0.0.0,,,2022-11-16 19:07:18,2022-11-16 19:07:19,0.079s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test10"", 4, 26)",Chrome 107.0.0.0,,,2022-11-16 19:07:19,2022-11-16 19:07:19,0.078s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test11"", 4, 27)",Chrome 107.0.0.0,,,2022-11-16 19:07:19,2022-11-16 19:07:19,0.110s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test12"", 4, 32)",Chrome 107.0.0.0,,,2022-11-16 19:07:19,2022-11-16 19:07:19,0.079s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test13"", 4, 33)",Chrome 107.0.0.0,,,2022-11-16 19:07:19,2022-11-16 19:07:19,0.078s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test14"", 4, 34)",Chrome 107.0.0.0,,,2022-11-16 19:07:19,2022-11-16 19:07:19,0.078s,PASSED
"file = util.copyToExcel.exelInboundPlan(y, ""test15"", 4, 38)",Chrome 107.0.0.0,,,2022-11-16 19:07:19,2022-11-16 19:07:19,0.079s,PASSED
"logInfo(""Last file received is "" + y)",Chrome 107.0.0.0,,,2022-11-16 19:07:19,2022-11-16 19:07:19,0.000s,PASSED
"uploadFile(findTestObject(""TC015/Page_Brivge/button_Upload""), file)",Chrome 107.0.0.0,,,2022-11-16 19:07:19,2022-11-16 19:07:19,0.442s,PASSED
