Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""TC001/button_Input OrderFC QTY for each PN_lcbm-MuiButtonBase-root lcbm-MuiIconButton-root""))",Chrome 107.0.0.0,,,2022-11-16 10:24:29,2022-11-16 10:24:30,1.013s,PASSED
"doubleClick(findTestObject(""TC001/input number 1""))",Chrome 107.0.0.0,,,2022-11-16 10:24:30,2022-11-16 10:24:40,10.444s,PASSED
"sendKeys(findTestObject(""TC001/input number 1""), ""1000"", STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 10:24:40,2022-11-16 10:24:41,0.579s,PASSED
"doubleClick(findTestObject(""TC001/input number 2""), STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 10:24:41,2022-11-16 10:24:41,0.691s,PASSED
"sendKeys(findTestObject(""TC001/input number 2""), ""1000"")",Chrome 107.0.0.0,,,2022-11-16 10:24:41,2022-11-16 10:24:42,0.475s,PASSED
"doubleClick(findTestObject(""TC001/input number 3""), STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 10:24:42,2022-11-16 10:24:43,0.689s,PASSED
"sendKeys(findTestObject(""TC001/input number 3""), ""1000"")",Chrome 107.0.0.0,,,2022-11-16 10:24:43,2022-11-16 10:24:43,0.579s,PASSED
"doubleClick(findTestObject(""TC001/input number 4""), STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 10:24:43,2022-11-16 10:24:44,0.668s,PASSED
"sendKeys(findTestObject(""TC001/input number 4""), ""1000"")",Chrome 107.0.0.0,,,2022-11-16 10:24:44,2022-11-16 10:24:44,0.548s,PASSED
"click(findTestObject(""TC001/button_Input Shipping Plan_lcbm-MuiButtonBase-root lcbm-MuiIconButton-root""), STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 10:24:44,2022-11-16 10:24:45,0.550s,PASSED
"click(findTestObject(""TC001/button_AND_lcbm-MuiButtonBase-root lcbm-MuiButton-root lcbm-lcbm368 lcbm-MuiButton-text lcbm-lcbm383""), STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 10:24:45,2022-11-16 10:24:46,0.638s,PASSED
"click(findTestObject(""TC001/input__inboundPlanDate""))",Chrome 107.0.0.0,,,2022-11-16 10:24:46,2022-11-16 10:24:46,0.679s,PASSED
"click(findTestObject(""TC001/button date""))",Chrome 107.0.0.0,,,2022-11-16 10:24:46,2022-11-16 10:24:47,0.576s,PASSED
"click(findTestObject(""TC001/button date""))",Chrome 107.0.0.0,,,2022-11-16 10:24:47,2022-11-16 10:24:48,1.121s,PASSED
"click(findTestObject(""TC001/button date""))",Chrome 107.0.0.0,,,2022-11-16 10:24:48,2022-11-16 10:24:49,1.118s,PASSED
"click(findTestObject(""TC001/button date""))",Chrome 107.0.0.0,,,2022-11-16 10:24:49,2022-11-16 10:24:50,1.097s,PASSED
"click(findTestObject(""TC001/button_17""))",Chrome 107.0.0.0,,,2022-11-16 10:24:50,2022-11-16 10:24:51,1.200s,PASSED
"click(findTestObject(""TC001/button_Confirm""))",Chrome 107.0.0.0,,,2022-11-16 10:24:51,2022-11-16 10:24:52,0.879s,PASSED
"click(findTestObject(""TC001/input number 5""))",Chrome 107.0.0.0,,,2022-11-16 10:24:52,2022-11-16 10:24:53,0.789s,PASSED
"sendKeys(findTestObject(""TC001/input number 5""), ""1000"")",Chrome 107.0.0.0,,,2022-11-16 10:24:53,2022-11-16 10:24:54,0.586s,PASSED
"click(findTestObject(""TC001/input number 6""), STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 10:24:54,2022-11-16 10:24:55,0.910s,PASSED
"sendKeys(findTestObject(""TC001/input number 6""), ""1000"")",Chrome 107.0.0.0,,,2022-11-16 10:24:55,2022-11-16 10:24:55,0.531s,PASSED
"click(findTestObject(""TC001/button_Basic info (order summary)_lcbm-MuiButtonBase-root lcbm-MuiIconButton-root""))",Chrome 107.0.0.0,,,2022-11-16 10:24:55,2022-11-16 10:24:56,0.607s,PASSED
currentTime = util.generateTime.dateTimeGenerator(),Chrome 107.0.0.0,,,2022-11-16 10:24:56,2022-11-16 10:24:56,0.110s,PASSED
"util.copyToExcel.exel(currentTime, 1, 1)",Chrome 107.0.0.0,,,2022-11-16 10:24:56,2022-11-16 10:24:56,0.107s,PASSED
"setText(findTestObject(""TC001/input_Basic info (order summary)_orderRefNo""), currentTime)",Chrome 107.0.0.0,,,2022-11-16 10:24:56,2022-11-16 10:24:57,1.490s,PASSED
"click(findTestObject(""TC001/button_issue""))",Chrome 107.0.0.0,,,2022-11-16 10:24:57,2022-11-16 10:25:11,13.464s,PASSED
"click(findTestObject(""TC001/button_CONFIRM (1)""))",Chrome 107.0.0.0,,,2022-11-16 10:25:11,2022-11-16 10:25:12,1.092s,PASSED
"verifyElementVisible(findTestObject(""TC001/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-16 10:25:12,2022-11-16 10:25:16,4.497s,PASSED
,,,,,,,
Test Cases/TC002 - Run Combine Order Batch (Admin),Chrome 107.0.0.0,,,2022-11-16 10:25:16,2022-11-16 10:25:49,32.728s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameLuqman, ""password"":passwordLuqman, ""verification"":verificationLuqman, ""company"":sgttap], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 10:25:17,2022-11-16 10:25:41,24.481s,PASSED
"navigateToUrl(""https://test.brivge.com/batch"")",Chrome 107.0.0.0,,,2022-11-16 10:25:41,2022-11-16 10:25:43,1.280s,PASSED
"click(findTestObject(""TC002/button_Combine Order""))",Chrome 107.0.0.0,,,2022-11-16 10:25:43,2022-11-16 10:25:47,4.743s,PASSED
"verifyElementVisible(findTestObject(""TC002/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-16 10:25:47,2022-11-16 10:25:49,1.767s,PASSED
,,,,,,,
Test Cases/TC003 - Confirm Supplier Order (Supplier),Chrome 107.0.0.0,,,2022-11-16 10:25:49,2022-11-16 10:26:29,40.004s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameAzwan, ""password"":passwordAzwan, ""verification"":verificationAzwan, ""company"":sgbafco], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 10:25:50,2022-11-16 10:26:08,18.037s,PASSED
"click(findTestObject(""TC001/h6_Order""))",Chrome 107.0.0.0,,,2022-11-16 10:26:08,2022-11-16 10:26:09,0.854s,PASSED
"click(findTestObject(""TC003/li_SO Monitoring List""))",Chrome 107.0.0.0,,,2022-11-16 10:26:09,2022-11-16 10:26:11,2.358s,PASSED
"verifyElementVisible(findTestObject(""TC003/div_what can you do in SO monitoring""), OPTIONAL)",Chrome 107.0.0.0,,,2022-11-16 10:26:11,2022-11-16 10:26:15,3.784s,PASSED
"if (verifyElementVisible(findTestObject(""TC003/div_what can you do in SO monitoring""), OPTIONAL) == true)",Chrome 107.0.0.0,,,2022-11-16 10:26:15,2022-11-16 10:26:16,0.801s,PASSED
"setText(findTestObject(""TC003/input_SO Monitoring List Search""), supplContractNo)",Chrome 107.0.0.0,,,2022-11-16 10:26:16,2022-11-16 10:26:17,1.553s,PASSED
"click(findTestObject(""TC003/filter button""))",Chrome 107.0.0.0,,,2022-11-16 10:26:17,2022-11-16 10:26:18,0.500s,PASSED
"click(findTestObject(""TC003/input__statusList""))",Chrome 107.0.0.0,,,2022-11-16 10:26:18,2022-11-16 10:26:19,1.095s,PASSED
"click(findTestObject(""TC003/li_Received""))",Chrome 107.0.0.0,,,2022-11-16 10:26:19,2022-11-16 10:26:19,0.539s,PASSED
"click(findTestObject(""TC003/button_Search""))",Chrome 107.0.0.0,,,2022-11-16 10:26:19,2022-11-16 10:26:20,0.535s,PASSED
"click(findTestObject(""TC003/button detail""))",Chrome 107.0.0.0,,,2022-11-16 10:26:20,2022-11-16 10:26:21,1.036s,PASSED
"salesOrderNo = getAttribute(findTestObject(""TC003/Page_Brivge/input_Please input related basic information_orderNo""), ""value"")",Chrome 107.0.0.0,,,2022-11-16 10:26:21,2022-11-16 10:26:22,0.920s,PASSED
"buyer = getAttribute(findTestObject(""TC003/Page_Brivge/input_Please input related basic information_buyer""), ""value"")",Chrome 107.0.0.0,,,2022-11-16 10:26:22,2022-11-16 10:26:25,3.106s,PASSED
"receiver = getAttribute(findTestObject(""TC003/Page_Brivge/input_Please input related basic information_receiver""), ""value"")",Chrome 107.0.0.0,,,2022-11-16 10:26:25,2022-11-16 10:26:25,0.370s,PASSED
"util.copyToExcel.exel(salesOrderNo, 1, 2)",Chrome 107.0.0.0,,,2022-11-16 10:26:25,2022-11-16 10:26:25,0.061s,PASSED
"util.copyToExcel.exel(buyer, 1, 3)",Chrome 107.0.0.0,,,2022-11-16 10:26:25,2022-11-16 10:26:25,0.075s,PASSED
"util.copyToExcel.exel(receiver, 1, 4)",Chrome 107.0.0.0,,,2022-11-16 10:26:25,2022-11-16 10:26:26,0.065s,PASSED
"verifyElementAttributeValue(findTestObject(""TC003/input_Please input related basic information_status""), ""value"", ""Received"", 0)",Chrome 107.0.0.0,,,2022-11-16 10:26:26,2022-11-16 10:26:26,0.378s,PASSED
"y = getAttribute(findTestObject(""TC003/input_Please input related basic information_orderNo""), ""value"")",Chrome 107.0.0.0,,,2022-11-16 10:26:26,2022-11-16 10:26:26,0.457s,PASSED
"out.println(""sales order no: "" + y)",Chrome 107.0.0.0,,,2022-11-16 10:26:26,2022-11-16 10:26:26,0.030s,PASSED
"click(findTestObject(""TC003/button_Confirm""))",Chrome 107.0.0.0,,,2022-11-16 10:26:26,2022-11-16 10:26:27,0.601s,PASSED
"waitForElementVisible(findTestObject(""TC003/p_Are you sure to do Confirm(c0001)""), 0)",Chrome 107.0.0.0,,,2022-11-16 10:26:27,2022-11-16 10:26:27,0.493s,PASSED
"click(findTestObject(""TC003/button_CONFIRM (1)""))",Chrome 107.0.0.0,,,2022-11-16 10:26:27,2022-11-16 10:26:28,0.532s,PASSED
"verifyElementVisible(findTestObject(""TC003/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-16 10:26:28,2022-11-16 10:26:29,1.178s,PASSED
,,,,,,,
Test Cases/TC004 - Customer Change Order (Customer),Chrome 107.0.0.0,,,2022-11-16 10:26:29,2022-11-16 10:27:44,1m - 14.623s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameLuqman, ""password"":passwordLuqman, ""verification"":verificationLuqman, ""company"":vnttvn], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 10:26:30,2022-11-16 10:26:54,24.672s,PASSED
"click(findTestObject(""TC001/h6_Order""))",Chrome 107.0.0.0,,,2022-11-16 10:26:54,2022-11-16 10:26:59,4.480s,PASSED
"click(findTestObject(""delete order summary/li_Place ChangeCancel""))",Chrome 107.0.0.0,,,2022-11-16 10:26:59,2022-11-16 10:27:00,1.114s,PASSED
"focus(findTestObject(""delete order summary/input_Forecast Change_lcbm-MuiInputBase-input lcbm-MuiFilledInput-input lcbm-lcbm110 lcbm-MuiInputBase-inputAdornedEnd lcbm-MuiFilledInput-inputAdornedEnd""), STOP_ON_FAILURE)",Chrome 107.0.0.0,Contract Route No. generated from TC001,,2022-11-16 10:27:00,2022-11-16 10:27:01,0.953s,PASSED
"setText(findTestObject(""delete order summary/input_Forecast Change_lcbm-MuiInputBase-input lcbm-MuiFilledInput-input lcbm-lcbm110 lcbm-MuiInputBase-inputAdornedEnd lcbm-MuiFilledInput-inputAdornedEnd""), findTestData(""Toyotsu-data"").getValue(1, 2))",Chrome 107.0.0.0,Contract Route No. generated from TC001,,2022-11-16 10:27:01,2022-11-16 10:27:04,3.403s,PASSED
delay(2),Chrome 107.0.0.0,,,2022-11-16 10:27:04,2022-11-16 10:27:06,2.032s,PASSED
"click(findTestObject(""TC004/create button""))",Chrome 107.0.0.0,,,2022-11-16 10:27:06,2022-11-16 10:27:07,0.807s,PASSED
"doubleClick(findTestObject(""TC004/input 1""))",Chrome 107.0.0.0,,,2022-11-16 10:27:07,2022-11-16 10:27:09,1.650s,PASSED
"sendKeys(findTestObject(""TC004/input 1""), ""1500"")",Chrome 107.0.0.0,,,2022-11-16 10:27:09,2022-11-16 10:27:13,4.630s,PASSED
"doubleClick(findTestObject(""TC004/input 2""))",Chrome 107.0.0.0,,,2022-11-16 10:27:13,2022-11-16 10:27:14,1.078s,PASSED
"sendKeys(findTestObject(""TC004/input 2""), ""1500"")",Chrome 107.0.0.0,,,2022-11-16 10:27:14,2022-11-16 10:27:15,0.523s,PASSED
"click(findTestObject(""TC004/button input shipping plan""))",Chrome 107.0.0.0,,,2022-11-16 10:27:15,2022-11-16 10:27:17,1.754s,PASSED
"click(findTestObject(""TC004/input__newInboundPlanDate""))",Chrome 107.0.0.0,,,2022-11-16 10:27:17,2022-11-16 10:27:18,1.093s,PASSED
"doubleClick(findTestObject(""TC004/button next calendar""))",Chrome 107.0.0.0,,,2022-11-16 10:27:18,2022-11-16 10:27:19,0.742s,PASSED
"doubleClick(findTestObject(""TC004/button next calendar""))",Chrome 107.0.0.0,,,2022-11-16 10:27:19,2022-11-16 10:27:20,1.260s,PASSED
"doubleClick(findTestObject(""TC004/button next calendar""))",Chrome 107.0.0.0,,,2022-11-16 10:27:20,2022-11-16 10:27:21,1.246s,PASSED
"click(findTestObject(""TC004/button_17""))",Chrome 107.0.0.0,,,2022-11-16 10:27:21,2022-11-16 10:27:22,1.133s,PASSED
"click(findTestObject(""TC004/button_Confirm input plan""))",Chrome 107.0.0.0,,,2022-11-16 10:27:22,2022-11-16 10:27:23,1.005s,PASSED
"doubleClick(findTestObject(""TC004/input 3""))",Chrome 107.0.0.0,,,2022-11-16 10:27:23,2022-11-16 10:27:24,0.796s,PASSED
"sendKeys(findTestObject(""TC004/input 3""), ""1500"")",Chrome 107.0.0.0,,,2022-11-16 10:27:24,2022-11-16 10:27:25,0.546s,PASSED
"doubleClick(findTestObject(""TC004/input 4""))",Chrome 107.0.0.0,,,2022-11-16 10:27:25,2022-11-16 10:27:25,0.782s,PASSED
"sendKeys(findTestObject(""TC004/input 4""), ""1500"")",Chrome 107.0.0.0,,,2022-11-16 10:27:25,2022-11-16 10:27:26,0.638s,PASSED
y = util.generateTime.dateTimeGenerator(),Chrome 107.0.0.0,,,2022-11-16 10:27:26,2022-11-16 10:27:26,0.002s,PASSED
"util.copyToExcel.exel(y, 1, 1)",Chrome 107.0.0.0,,,2022-11-16 10:27:26,2022-11-16 10:27:26,0.107s,PASSED
"doubleClick(findTestObject(""TC004/input_Basic info (order summary)_customerRefNo""), STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 10:27:26,2022-11-16 10:27:27,0.861s,PASSED
"sendKeys(findTestObject(""TC004/input_Basic info (order summary)_customerRefNo""), y)",Chrome 107.0.0.0,,,2022-11-16 10:27:27,2022-11-16 10:27:28,0.869s,PASSED
"click(findTestObject(""TC004/div_scroll""), STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 10:27:28,2022-11-16 10:27:28,0.554s,PASSED
"sendKeys(findTestObject(null), Keys.chord(HOME))",Chrome 107.0.0.0,,,2022-11-16 10:27:28,2022-11-16 10:27:29,0.492s,PASSED
"click(findTestObject(""TC004/button_issue""))",Chrome 107.0.0.0,,,2022-11-16 10:27:29,2022-11-16 10:27:41,12.330s,PASSED
"click(findTestObject(""TC004/button_CONFIRM""))",Chrome 107.0.0.0,,,2022-11-16 10:27:41,2022-11-16 10:27:42,0.551s,PASSED
"verifyElementPresent(findTestObject(""TC003/p_The operation was successful""), 0)",Chrome 107.0.0.0,,,2022-11-16 10:27:42,2022-11-16 10:27:44,2.033s,PASSED
,,,,,,,
Test Cases/TC005 - Approve Change Cancel Request (Supplier),Chrome 107.0.0.0,,,2022-11-16 10:27:44,2022-11-16 10:28:16,31.789s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameAzwan, ""password"":passwordAzwan, ""verification"":verificationAzwan, ""company"":sgbafco], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 10:27:44,2022-11-16 10:28:02,17.284s,PASSED
"click(findTestObject(""TC005/h6_Order""))",Chrome 107.0.0.0,,,2022-11-16 10:28:02,2022-11-16 10:28:03,0.903s,PASSED
"click(findTestObject(""TC005/li_ChangeCancel Request List""))",Chrome 107.0.0.0,,,2022-11-16 10:28:03,2022-11-16 10:28:05,2.362s,PASSED
"if (verifyElementVisible(findTestObject(""TC005/h1_What can you do in Change or Cancel Request List"")) == true)",Chrome 107.0.0.0,,,2022-11-16 10:28:05,2022-11-16 10:28:08,2.930s,PASSED
"setText(findTestObject(""TC005/input Search""), findTestData(""Toyotsu-data"").getValue(1, 2))",Chrome 107.0.0.0,,,2022-11-16 10:28:08,2022-11-16 10:28:09,1.678s,PASSED
"click(findTestObject(""TC005/button filter""))",Chrome 107.0.0.0,,,2022-11-16 10:28:09,2022-11-16 10:28:10,0.616s,PASSED
"click(findTestObject(""TC005/input__requestStatusList""))",Chrome 107.0.0.0,,,2022-11-16 10:28:10,2022-11-16 10:28:11,1.095s,PASSED
"click(findTestObject(""TC005/li_New""))",Chrome 107.0.0.0,,,2022-11-16 10:28:11,2022-11-16 10:28:12,0.546s,PASSED
"click(findTestObject(""TC005/button_Search""))",Chrome 107.0.0.0,,,2022-11-16 10:28:12,2022-11-16 10:28:12,0.549s,PASSED
"click(findTestObject(""TC005/button detail""))",Chrome 107.0.0.0,,,2022-11-16 10:28:12,2022-11-16 10:28:13,1.046s,PASSED
"click(findTestObject(""TC005/button_Approve""))",Chrome 107.0.0.0,,,2022-11-16 10:28:13,2022-11-16 10:28:14,0.989s,PASSED
"verifyElementVisible(findTestObject(""TC005/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-16 10:28:14,2022-11-16 10:28:16,1.266s,PASSED
,,,,,,,
Test Cases/TC006 - Supplier Outbound Details (Supplier),Chrome 107.0.0.0,,,2022-11-16 10:28:16,2022-11-16 10:29:31,1m - 15.227s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameAzwan, ""password"":passwordAzwan, ""verification"":verificationAzwan, ""company"":sgbafco], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 10:28:16,2022-11-16 10:28:33,16.888s,PASSED
"click(findTestObject(""TC006/Page_Brivge/h6_Logistics""))",Chrome 107.0.0.0,,,2022-11-16 10:28:33,2022-11-16 10:28:34,0.852s,PASSED
"click(findTestObject(""TC006/Page_Brivge/li_Outbound Monitoring List""))",Chrome 107.0.0.0,,,2022-11-16 10:28:34,2022-11-16 10:28:36,2.793s,PASSED
"click(findTestObject(""TC006/Page_Brivge/button create""))",Chrome 107.0.0.0,,,2022-11-16 10:28:36,2022-11-16 10:28:39,2.120s,PASSED
"callTestCase(findTestCase(""common/Long Form/6_1 - input basic info""), [:], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 10:28:39,2022-11-16 10:29:02,23.321s,PASSED
"callTestCase(findTestCase(""common/Long Form/6_2 - input container info""), [:], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 10:29:02,2022-11-16 10:29:09,7.530s,PASSED
"callTestCase(findTestCase(""common/Long Form/6_3 - input outer package""), [:], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 10:29:09,2022-11-16 10:29:16,6.936s,PASSED
"callTestCase(findTestCase(""common/Long Form/6_4 - input add parts""), [:], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 10:29:16,2022-11-16 10:29:25,8.263s,PASSED
"click(findTestObject(""TC006/TC006_4/click before scroll up""))",Chrome 107.0.0.0,,,2022-11-16 10:29:25,2022-11-16 10:29:25,0.509s,PASSED
"sendKeys(findTestObject(null), Keys.chord(HOME))",Chrome 107.0.0.0,,,2022-11-16 10:29:25,2022-11-16 10:29:26,0.470s,PASSED
"click(findTestObject(""TC006/TC006_4/button_Submit""))",Chrome 107.0.0.0,,,2022-11-16 10:29:26,2022-11-16 10:29:27,0.999s,PASSED
"click(findTestObject(""TC006/Page_Brivge/button_CONFIRM""))",Chrome 107.0.0.0,,,2022-11-16 10:29:27,2022-11-16 10:29:28,1.005s,PASSED
"verifyElementVisible(findTestObject(""TC006/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-16 10:29:28,2022-11-16 10:29:31,3.202s,PASSED
,,,,,,,
Test Cases/TC007 - Supplier Approve Release Seller GI Invoice (Supplier),Chrome 107.0.0.0,,,2022-11-16 10:29:31,2022-11-16 10:30:09,37.668s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameAzwan, ""password"":passwordAzwan, ""verification"":verificationAzwan, ""company"":sgbafco], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 10:29:31,2022-11-16 10:29:49,17.317s,PASSED
"click(findTestObject(""TC007/Page_Brivge/h6_Accounting""))",Chrome 107.0.0.0,,,2022-11-16 10:29:49,2022-11-16 10:29:49,0.685s,PASSED
"click(findTestObject(""TC007/Page_Brivge/li_Seller(GI) Invoice List""))",Chrome 107.0.0.0,,,2022-11-16 10:29:49,2022-11-16 10:29:52,2.663s,PASSED
"setText(findTestObject(""TC007/Page_Brivge/input_contract no list""), supplContractNo)",Chrome 107.0.0.0,"supplier contract no
",,2022-11-16 10:29:52,2022-11-16 10:29:57,4.753s,PASSED
"click(findTestObject(""TC007/Page_Brivge/button filter""))",Chrome 107.0.0.0,,,2022-11-16 10:29:57,2022-11-16 10:29:57,0.487s,PASSED
"click(findTestObject(""TC007/Page_Brivge/input__statusList""))",Chrome 107.0.0.0,,,2022-11-16 10:29:57,2022-11-16 10:29:58,1.043s,PASSED
"click(findTestObject(""TC007/Page_Brivge/li_New""))",Chrome 107.0.0.0,,,2022-11-16 10:29:58,2022-11-16 10:29:59,0.533s,PASSED
"click(findTestObject(""TC007/Page_Brivge/button_Search""))",Chrome 107.0.0.0,,,2022-11-16 10:29:59,2022-11-16 10:29:59,0.524s,PASSED
"y = getText(findTestObject(""TC007/Page_Brivge/div_invoice No""))",Chrome 107.0.0.0,,,2022-11-16 10:29:59,2022-11-16 10:30:00,0.627s,PASSED
"util.copyToExcel.exel(y, 1, 6)",Chrome 107.0.0.0,Save invoice no to desktop toyotsudata.xlsx,,2022-11-16 10:30:00,2022-11-16 10:30:00,0.063s,PASSED
"click(findTestObject(""TC007/Page_Brivge/button approve""))",Chrome 107.0.0.0,,,2022-11-16 10:30:00,2022-11-16 10:30:01,0.457s,PASSED
"click(findTestObject(""TC007/Page_Brivge/button_CONFIRM""))",Chrome 107.0.0.0,Clicking confirm to approve GI Invoice,,2022-11-16 10:30:01,2022-11-16 10:30:01,0.635s,PASSED
"verifyElementVisible(findTestObject(""TC007/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-16 10:30:01,2022-11-16 10:30:02,0.893s,PASSED
"click(findTestObject(""TC007/Page_Brivge/button filter""))",Chrome 107.0.0.0,,,2022-11-16 10:30:02,2022-11-16 10:30:03,0.456s,PASSED
"click(findTestObject(""TC007/Page_Brivge/button_clear""))",Chrome 107.0.0.0,,,2022-11-16 10:30:03,2022-11-16 10:30:03,0.563s,PASSED
"click(findTestObject(""TC007/Page_Brivge/button_Search""))",Chrome 107.0.0.0,,,2022-11-16 10:30:03,2022-11-16 10:30:04,0.554s,PASSED
"verifyElementText(findTestObject(""TC007/Page_Brivge/div_Approved""), ""Approved"")",Chrome 107.0.0.0,,,2022-11-16 10:30:04,2022-11-16 10:30:04,0.666s,PASSED
"click(findTestObject(""TC007/Page_Brivge/button release""))",Chrome 107.0.0.0,,,2022-11-16 10:30:04,2022-11-16 10:30:05,0.428s,PASSED
"click(findTestObject(""TC007/Page_Brivge/button_CONFIRM""))",Chrome 107.0.0.0,Clicking confirm to release GI Invoice,,2022-11-16 10:30:05,2022-11-16 10:30:05,0.635s,PASSED
"verifyElementVisible(findTestObject(""TC007/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-16 10:30:05,2022-11-16 10:30:06,0.826s,PASSED
"click(findTestObject(""TC007/Page_Brivge/button filter""))",Chrome 107.0.0.0,,,2022-11-16 10:30:06,2022-11-16 10:30:07,0.502s,PASSED
"click(findTestObject(""TC007/Page_Brivge/button_clear""))",Chrome 107.0.0.0,,,2022-11-16 10:30:07,2022-11-16 10:30:07,0.522s,PASSED
"click(findTestObject(""TC007/Page_Brivge/button_Search""))",Chrome 107.0.0.0,,,2022-11-16 10:30:07,2022-11-16 10:30:08,0.540s,PASSED
"verifyElementText(findTestObject(""TC007/Page_Brivge/div_Released""), ""Released"")",Chrome 107.0.0.0,,,2022-11-16 10:30:08,2022-11-16 10:30:09,0.684s,PASSED
,,,,,,,
Test Cases/TC008 - Auto Generate Buyer GR Invoice (BU),Chrome 107.0.0.0,,,2022-11-16 10:30:09,2022-11-16 10:30:45,36.283s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameLuqman, ""password"":passwordLuqman, ""verification"":verificationLuqman, ""company"":sgttap], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 10:30:09,2022-11-16 10:30:34,24.638s,PASSED
