Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""TC007/Page_Brivge/button_CONFIRM""))",Chrome 107.0.0.0,Clicking confirm to release GI Invoice,,2022-11-15 16:43:03,2022-11-15 16:43:04,1.080s,PASSED
"verifyElementVisible(findTestObject(""TC007/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-15 16:43:04,2022-11-15 16:43:05,0.819s,PASSED
"click(findTestObject(""TC007/Page_Brivge/button filter""))",Chrome 107.0.0.0,,,2022-11-15 16:43:05,2022-11-15 16:43:06,0.456s,PASSED
"click(findTestObject(""TC007/Page_Brivge/button_clear""))",Chrome 107.0.0.0,,,2022-11-15 16:43:06,2022-11-15 16:43:06,0.649s,PASSED
"click(findTestObject(""TC007/Page_Brivge/button_Search""))",Chrome 107.0.0.0,,,2022-11-15 16:43:06,2022-11-15 16:43:07,0.600s,PASSED
"verifyElementText(findTestObject(""TC007/Page_Brivge/div_Released""), ""Released"")",Chrome 107.0.0.0,,,2022-11-15 16:43:07,2022-11-15 16:43:08,0.757s,PASSED
,,,,,,,
Test Cases/TC008 - Auto Generate Buyer GR Invoice (BU),Chrome 107.0.0.0,,,2022-11-15 16:43:08,2022-11-15 16:43:44,36.473s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameLuqman, ""password"":passwordLuqman, ""verification"":verificationLuqman, ""company"":sgttap], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-15 16:43:08,2022-11-15 16:43:34,26.081s,PASSED
"click(findTestObject(""TC007/Page_Brivge/h6_Accounting""))",Chrome 107.0.0.0,,,2022-11-15 16:43:34,2022-11-15 16:43:35,0.611s,PASSED
"click(findTestObject(""TC008/Page_Brivge/li_Buyer(GR) Invoice List""))",Chrome 107.0.0.0,,,2022-11-15 16:43:35,2022-11-15 16:43:36,1.504s,PASSED
"setText(findTestObject(""TC008/Page_Brivge/input_Buyer(GR) Invoice List""), findTestData(""Toyotsu-data"").getValue(7, 2))",Chrome 107.0.0.0,,,2022-11-15 16:43:36,2022-11-15 16:43:38,1.828s,PASSED
"verifyElementText(findTestObject(""TC008/Page_Brivge/div_Released""), ""Released"")",Chrome 107.0.0.0,,,2022-11-15 16:43:38,2022-11-15 16:43:40,2.242s,PASSED
takeScreenshot(),Chrome 107.0.0.0,,,2022-11-15 16:43:40,2022-11-15 16:43:41,0.923s,PASSED
"click(findTestObject(""TC008/Page_Brivge/button view""))",Chrome 107.0.0.0,,,2022-11-15 16:43:41,2022-11-15 16:43:42,0.980s,PASSED
"verifyElementVisible(findTestObject(""TC008/Page_Brivge/h3_Buyer(GR) Invoice Detail""))",Chrome 107.0.0.0,,,2022-11-15 16:43:42,2022-11-15 16:43:43,0.656s,PASSED
takeFullPageScreenshot(),Chrome 107.0.0.0,,,2022-11-15 16:43:43,2022-11-15 16:43:44,1.189s,PASSED
,,,,,,,
Test Cases/TC009 - Supplier Revise and Confirm Shipment (Supplier),Chrome 107.0.0.0,,,2022-11-15 16:43:44,2022-11-15 16:44:21,37.248s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameAzwan, ""password"":passwordAzwan, ""verification"":verificationAzwan, ""company"":sgbafco], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-15 16:43:45,2022-11-15 16:44:01,16.283s,PASSED
"click(findTestObject(""TC009/Page_Brivge/h6_Logistics""))",Chrome 107.0.0.0,,,2022-11-15 16:44:01,2022-11-15 16:44:02,1.021s,PASSED
"click(findTestObject(""TC009/Page_Brivge/li_Shipping Detail List""))",Chrome 107.0.0.0,,,2022-11-15 16:44:02,2022-11-15 16:44:05,2.789s,PASSED
"setText(findTestObject(""TC009/Page_Brivge/input_Shipping Detail List""), findTestData(""Toyotsu-data"").getValue(8, 2))",Chrome 107.0.0.0,Booking no from TC006(timestamp) will change later,,2022-11-15 16:44:05,2022-11-15 16:44:08,2.867s,PASSED
"click(findTestObject(""TC009/Page_Brivge/button_edit""))",Chrome 107.0.0.0,,,2022-11-15 16:44:08,2022-11-15 16:44:09,1.048s,PASSED
y = util.generateTime.dateTimeGenerator(),Chrome 107.0.0.0,,,2022-11-15 16:44:09,2022-11-15 16:44:09,0.001s,PASSED
"click(findTestObject(""TC009/Page_Brivge/input__atd""))",Chrome 107.0.0.0,choose date for atd,,2022-11-15 16:44:09,2022-11-15 16:44:10,0.901s,PASSED
"click(findTestObject(""TC009/Page_Brivge/button next atd calendar""))",Chrome 107.0.0.0,,,2022-11-15 16:44:10,2022-11-15 16:44:11,1.407s,PASSED
"click(findTestObject(""TC009/Page_Brivge/button_1""))",Chrome 107.0.0.0,,,2022-11-15 16:44:11,2022-11-15 16:44:12,1.143s,PASSED
"click(findTestObject(""TC009/Page_Brivge/input__blDate""))",Chrome 107.0.0.0,choose bl date,,2022-11-15 16:44:12,2022-11-15 16:44:13,0.907s,PASSED
"click(findTestObject(""TC009/Page_Brivge/button next bl calendar""))",Chrome 107.0.0.0,,,2022-11-15 16:44:13,2022-11-15 16:44:14,0.518s,PASSED
"click(findTestObject(""TC009/Page_Brivge/button_15""))",Chrome 107.0.0.0,,,2022-11-15 16:44:14,2022-11-15 16:44:15,1.188s,PASSED
"setText(findTestObject(""TC009/Page_Brivge/input__blNo""), ""BL No "" + y)",Chrome 107.0.0.0,input bl no,,2022-11-15 16:44:15,2022-11-15 16:44:16,1.375s,PASSED
"setText(findTestObject(""TC009/Page_Brivge/input__voyageNo""), ""voyage "" + y)",Chrome 107.0.0.0,input vogaye no,,2022-11-15 16:44:16,2022-11-15 16:44:17,1.006s,PASSED
"setText(findTestObject(""TC009/Page_Brivge/input__vesselName""), ""Vessel A"")",Chrome 107.0.0.0,input vessel name,,2022-11-15 16:44:17,2022-11-15 16:44:18,0.756s,PASSED
"click(findTestObject(""TC009/Page_Brivge/input__cargoStatus""))",Chrome 107.0.0.0,,,2022-11-15 16:44:18,2022-11-15 16:44:18,0.444s,PASSED
"click(findTestObject(""TC009/Page_Brivge/li_Cargo Outbound""))",Chrome 107.0.0.0,,,2022-11-15 16:44:18,2022-11-15 16:44:19,0.627s,PASSED
"click(findTestObject(""TC009/Page_Brivge/button_Confirm""))",Chrome 107.0.0.0,,,2022-11-15 16:44:19,2022-11-15 16:44:20,0.706s,PASSED
"verifyElementVisible(findTestObject(""TC009/Page_Brivge/p_Are you sure to do Confirm(c0001)""))",Chrome 107.0.0.0,,,2022-11-15 16:44:20,2022-11-15 16:44:20,0.465s,PASSED
"click(findTestObject(""TC009/Page_Brivge/button_CONFIRM 2""))",Chrome 107.0.0.0,,,2022-11-15 16:44:20,2022-11-15 16:44:21,0.505s,PASSED
"verifyElementVisible(findTestObject(""TC007/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-15 16:44:21,2022-11-15 16:44:21,0.810s,PASSED
,,,,,,,
Test Cases/TC010 - DC Inbound Details (DC),Chrome 107.0.0.0,,,2022-11-15 16:44:21,2022-11-15 16:44:58,36.763s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameAzwan, ""password"":passwordAzwan, ""verification"":verificationAzwan, ""company"":sgttapdc], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-15 16:44:22,2022-11-15 16:44:38,16.509s,PASSED
"click(findTestObject(""TC010/Page_Brivge/span_Logistics""))",Chrome 107.0.0.0,,,2022-11-15 16:44:38,2022-11-15 16:44:39,0.673s,PASSED
"click(findTestObject(""TC010/Page_Brivge/li_Inbound Monitoring List""))",Chrome 107.0.0.0,,,2022-11-15 16:44:39,2022-11-15 16:44:41,1.448s,PASSED
"setText(findTestObject(""TC010/Page_Brivge/input_inbound list""), findTestData(""Toyotsu-data"").getValue(6, 2))",Chrome 107.0.0.0,generated from TC006,,2022-11-15 16:44:41,2022-11-15 16:44:43,2.766s,PASSED
"click(findTestObject(""TC010/Page_Brivge/checkbox""))",Chrome 107.0.0.0,,,2022-11-15 16:44:43,2022-11-15 16:44:44,0.602s,PASSED
"click(findTestObject(""TC010/Page_Brivge/button download""))",Chrome 107.0.0.0,,,2022-11-15 16:44:44,2022-11-15 16:44:45,0.549s,PASSED
"click(findTestObject(""TC010/Page_Brivge/li_Download Inbound Plan""))",Chrome 107.0.0.0,,,2022-11-15 16:44:45,2022-11-15 16:44:45,0.622s,PASSED
"verifyElementVisible(findTestObject(""TC010/Page_Brivge/p_The operation was successful""), CONTINUE_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-15 16:44:45,2022-11-15 16:44:46,0.947s,PASSED
delay(5),Chrome 107.0.0.0,,,2022-11-15 16:44:46,2022-11-15 16:44:51,5.003s,PASSED
filename = util.getDownloadedFile.getLatestFileFromDirectory(),Chrome 107.0.0.0,,,2022-11-15 16:44:51,2022-11-15 16:44:51,0.029s,PASSED
"logInfo(""Last file received is "" + filename)",Chrome 107.0.0.0,,,2022-11-15 16:44:51,2022-11-15 16:44:51,0.013s,PASSED
"click(findTestObject(""TC010/Page_Brivge/button confirm""))",Chrome 107.0.0.0,,,2022-11-15 16:44:51,2022-11-15 16:44:52,0.464s,PASSED
timestamp = util.generateTime.dateTimeGenerator(),Chrome 107.0.0.0,input inbound ref no,,2022-11-15 16:44:52,2022-11-15 16:44:52,0.001s,PASSED
"inboundRefNo = ""inbound"" + timestamp",Chrome 107.0.0.0,,,2022-11-15 16:44:52,2022-11-15 16:44:52,0.001s,PASSED
"util.copyToExcel.exel(inboundRefNo, 1, 8)",Chrome 107.0.0.0,,,2022-11-15 16:44:52,2022-11-15 16:44:52,0.059s,PASSED
"setText(findTestObject(""TC010/Page_Brivge/input__inboundRefNo""), inboundRefNo)",Chrome 107.0.0.0,,,2022-11-15 16:44:52,2022-11-15 16:44:53,1.284s,PASSED
"click(findTestObject(""TC010/Page_Brivge/input__inboundDate""))",Chrome 107.0.0.0,input inbound date,,2022-11-15 16:44:53,2022-11-15 16:44:53,0.454s,PASSED
"util.handlePicker.handleCalendar(findTestObject(""TC010/Page_Brivge/currentmonth""), findTestObject(""TC010/Page_Brivge/button next calendar""), 15, 11)",Chrome 107.0.0.0,,,2022-11-15 16:44:53,2022-11-15 16:44:55,1.372s,PASSED
"util.parseValue.parseAValueToWebObject(findTestObject(""TC010/Page_Brivge/input__inboundTime""), ""12:00:00"")",Chrome 107.0.0.0,Input time,,2022-11-15 16:44:55,2022-11-15 16:44:56,0.790s,PASSED
"click(findTestObject(""TC010/Page_Brivge/button_Confirm 2""))",Chrome 107.0.0.0,,,2022-11-15 16:44:56,2022-11-15 16:44:56,0.548s,PASSED
"click(findTestObject(""TC010/Page_Brivge/button_CONFIRM 3""))",Chrome 107.0.0.0,,,2022-11-15 16:44:56,2022-11-15 16:44:57,0.507s,PASSED
"verifyElementVisible(findTestObject(""TC010/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-15 16:44:57,2022-11-15 16:44:58,1.653s,PASSED
,,,,,,,
Test Cases/TC011 - DC Outbound Details (DC),Chrome 107.0.0.0,,,2022-11-15 16:44:58,2022-11-15 16:46:43,1m - 44.266s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameLuqman, ""password"":passwordLuqman, ""verification"":verificationLuqman, ""company"":sgttap], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-15 16:44:59,2022-11-15 16:45:23,23.730s,PASSED
"click(findTestObject(""TC011/Page_Brivge/button_Order""))",Chrome 107.0.0.0,,,2022-11-15 16:45:23,2022-11-15 16:45:23,0.598s,PASSED
"click(findTestObject(""TC011/Page_Brivge/li_SO Monitoring List""))",Chrome 107.0.0.0,,,2022-11-15 16:45:23,2022-11-15 16:45:25,1.412s,PASSED
"setText(findTestObject(""TC011/Page_Brivge/input_SO Monitoring List""), custContractNo)",Chrome 107.0.0.0,,,2022-11-15 16:45:25,2022-11-15 16:45:29,4.812s,PASSED
"y = getText(findTestObject(""TC011/Page_Brivge/div_orderNo""))",Chrome 107.0.0.0,,,2022-11-15 16:45:29,2022-11-15 16:45:30,0.335s,PASSED
"util.copyToExcel.exel(y, 1, 12)",Chrome 107.0.0.0,,,2022-11-15 16:45:30,2022-11-15 16:45:30,0.050s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameAzwan, ""password"":passwordAzwan, ""verification"":verificationAzwan, ""company"":sgttapdc], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-15 16:45:30,2022-11-15 16:45:47,16.668s,PASSED
"click(findTestObject(""TC006/Page_Brivge/h6_Logistics""))",Chrome 107.0.0.0,,,2022-11-15 16:45:47,2022-11-15 16:45:47,0.692s,PASSED
"click(findTestObject(""TC006/Page_Brivge/li_Outbound Monitoring List""))",Chrome 107.0.0.0,,,2022-11-15 16:45:47,2022-11-15 16:45:49,1.946s,PASSED
"click(findTestObject(""TC006/Page_Brivge/button create""))",Chrome 107.0.0.0,,,2022-11-15 16:45:49,2022-11-15 16:45:52,2.496s,PASSED
"callTestCase(findTestCase(""common/Long Form/11_1 - input basic info""), [:], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-15 16:45:52,2022-11-15 16:46:12,20.505s,PASSED
"callTestCase(findTestCase(""common/Long Form/11_2 - input container info""), [:], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-15 16:46:12,2022-11-15 16:46:21,9.230s,PASSED
"callTestCase(findTestCase(""common/Long Form/11_3 - input outer package""), [:], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-15 16:46:21,2022-11-15 16:46:29,7.698s,PASSED
"callTestCase(findTestCase(""common/Long Form/11_4 - input add parts""), [:], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-15 16:46:29,2022-11-15 16:46:37,7.571s,PASSED
"click(findTestObject(""TC006/TC006_4/click before scroll up""))",Chrome 107.0.0.0,,,2022-11-15 16:46:37,2022-11-15 16:46:38,1.021s,PASSED
"sendKeys(findTestObject(null), Keys.chord(HOME))",Chrome 107.0.0.0,,,2022-11-15 16:46:38,2022-11-15 16:46:38,0.636s,PASSED
"click(findTestObject(""TC006/TC006_4/button_Submit""))",Chrome 107.0.0.0,,,2022-11-15 16:46:38,2022-11-15 16:46:39,1.064s,PASSED
"click(findTestObject(""TC006/Page_Brivge/button_CONFIRM""))",Chrome 107.0.0.0,,,2022-11-15 16:46:39,2022-11-15 16:46:40,1.078s,PASSED
"verifyElementVisible(findTestObject(""TC006/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-15 16:46:40,2022-11-15 16:46:43,2.087s,PASSED
,,,,,,,
Test Cases/TC012 - Revise and Approve Seller Invoice (BU),Chrome 107.0.0.0,,,2022-11-15 16:46:43,2022-11-15 16:47:17,34.741s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameLuqman, ""password"":passwordLuqman, ""verification"":verificationLuqman, ""company"":sgttap], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-15 16:46:43,2022-11-15 16:47:07,23.829s,PASSED
"click(findTestObject(""TC012/button_Accounting""))",Chrome 107.0.0.0,,,2022-11-15 16:47:07,2022-11-15 16:47:08,0.614s,PASSED
"click(findTestObject(""TC012/li_Seller(GI) Invoice List""))",Chrome 107.0.0.0,,,2022-11-15 16:47:08,2022-11-15 16:47:09,1.481s,PASSED
"click(findTestObject(""TC012/input_Seller(GI) Invoice List""))",Chrome 107.0.0.0,,,2022-11-15 16:47:09,2022-11-15 16:47:10,0.890s,PASSED
"setText(findTestObject(""TC012/input_Seller(GI) Invoice List""), custContractNo)",Chrome 107.0.0.0,,,2022-11-15 16:47:10,2022-11-15 16:47:14,4.289s,PASSED
"invoiceNo = getText(findTestObject(""TC012/p_invoiceNo""))",Chrome 107.0.0.0,,,2022-11-15 16:47:14,2022-11-15 16:47:15,0.330s,PASSED
"util.copyToExcel.exel(invoiceNo, 1, 11)",Chrome 107.0.0.0,,,2022-11-15 16:47:15,2022-11-15 16:47:15,0.051s,PASSED
"check(findTestObject(""TC012/input_SGTTAP TO VNTTVN 1103010""))",Chrome 107.0.0.0,,,2022-11-15 16:47:15,2022-11-15 16:47:15,0.555s,PASSED
"scrollToElement(findTestObject(""TC012/div_Status""), 0)",Chrome 107.0.0.0,,,2022-11-15 16:47:15,2022-11-15 16:47:16,0.439s,PASSED
"click(findTestObject(""TC012/button_Approve""))",Chrome 107.0.0.0,,,2022-11-15 16:47:16,2022-11-15 16:47:16,0.681s,PASSED
"waitForElementPresent(findTestObject(""TC012/div_ApproveAre you sure to do Approve""), 0)",Chrome 107.0.0.0,,,2022-11-15 16:47:16,2022-11-15 16:47:17,0.483s,PASSED
"click(findTestObject(""TC012/button_CONFIRM""))",Chrome 107.0.0.0,,,2022-11-15 16:47:17,2022-11-15 16:47:17,0.545s,PASSED
,,,,,,,
Test Cases/TC013 - BU Complete Export Customs Invoice (BU),Chrome 107.0.0.0,,,2022-11-15 16:47:17,2022-11-15 16:48:01,44.156s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameLuqman, ""password"":passwordLuqman, ""verification"":verificationLuqman, ""company"":sgttap], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-15 16:47:18,2022-11-15 16:47:41,22.976s,PASSED
"click(findTestObject(""TC013/Page_Brivge/button_Logistics""))",Chrome 107.0.0.0,,,2022-11-15 16:47:41,2022-11-15 16:47:41,0.744s,PASSED
"click(findTestObject(""TC013/Page_Brivge/li_Customs Invoice List(Export)""))",Chrome 107.0.0.0,,,2022-11-15 16:47:41,2022-11-15 16:47:43,1.437s,PASSED
"setText(findTestObject(""TC013/Page_Brivge/input_Customs Invoice(Export)""), findTestData(""Toyotsu-data"").getValue(12, 2))",Chrome 107.0.0.0,,,2022-11-15 16:47:43,2022-11-15 16:47:45,1.939s,PASSED
"click(findTestObject(""TC013/Page_Brivge/checkbox""))",Chrome 107.0.0.0,,,2022-11-15 16:47:45,2022-11-15 16:47:46,0.661s,PASSED
"click(findTestObject(""TC013/Page_Brivge/button_update 1""))",Chrome 107.0.0.0,<---- Update cargo status ---->,,2022-11-15 16:47:46,2022-11-15 16:47:46,0.537s,PASSED
"click(findTestObject(""TC013/Page_Brivge/input_Input Cargo Status_cargoStatus""))",Chrome 107.0.0.0,,,2022-11-15 16:47:46,2022-11-15 16:47:47,1.055s,PASSED
"click(findTestObject(""TC013/Page_Brivge/li_Exp clearance in progress""))",Chrome 107.0.0.0,,,2022-11-15 16:47:47,2022-11-15 16:47:48,0.493s,PASSED
"click(findTestObject(""TC013/Page_Brivge/button_update 2""))",Chrome 107.0.0.0,,,2022-11-15 16:47:48,2022-11-15 16:47:48,0.498s,PASSED
"verifyElementVisible(findTestObject(""TC013/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-15 16:47:48,2022-11-15 16:47:49,0.907s,PASSED
delay(5),Chrome 107.0.0.0,,,2022-11-15 16:47:49,2022-11-15 16:47:54,5.005s,PASSED
"click(findTestObject(""TC013/Page_Brivge/button_completed""))",Chrome 107.0.0.0,<---- Complete custom invoice ---->,,2022-11-15 16:47:54,2022-11-15 16:47:54,0.471s,PASSED
"click(findTestObject(""TC013/Page_Brivge/button_CONFIRM""))",Chrome 107.0.0.0,,,2022-11-15 16:47:54,2022-11-15 16:47:56,1.077s,PASSED
"verifyElementVisible(findTestObject(""TC013/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-15 16:47:56,2022-11-15 16:47:56,0.714s,PASSED
"click(findTestObject(""TC013/Page_Brivge/button_print 1""))",Chrome 107.0.0.0,<---- Print invoice ---->,,2022-11-15 16:47:56,2022-11-15 16:47:57,0.401s,PASSED
"click(findTestObject(""TC013/Page_Brivge/div_Print Invoice""))",Chrome 107.0.0.0,,,2022-11-15 16:47:57,2022-11-15 16:47:57,0.619s,PASSED
"click(findTestObject(""TC013/Page_Brivge/button_Print 2""))",Chrome 107.0.0.0,,,2022-11-15 16:47:57,2022-11-15 16:47:58,0.521s,PASSED
"verifyElementVisible(findTestObject(""TC013/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-15 16:47:58,2022-11-15 16:47:59,1.240s,PASSED
takeFullPageScreenshot(),Chrome 107.0.0.0,,,2022-11-15 16:47:59,2022-11-15 16:48:01,2.380s,PASSED
,,,,,,,
Test Cases/TC014 - Customer Complete Import Customs Invoice (Customer),Chrome 107.0.0.0,,,2022-11-15 16:48:01,2022-11-15 16:48:53,51.898s,PASSED
"callTestCase(findTestCase(""common/Login""), [""username"":usernameLuqman, ""password"":passwordLuqman, ""verification"":verificationLuqman, ""company"":vnttvn], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-15 16:48:02,2022-11-15 16:48:29,26.957s,PASSED
"click(findTestObject(""TC014/Page_Brivge/button_Logistics""))",Chrome 107.0.0.0,,,2022-11-15 16:48:29,2022-11-15 16:48:34,4.840s,PASSED
"click(findTestObject(""TC014/Page_Brivge/li_Customs Invoice List(Import)""))",Chrome 107.0.0.0,,,2022-11-15 16:48:34,2022-11-15 16:48:35,1.059s,PASSED
"setText(findTestObject(""TC014/Page_Brivge/input_Customs Invoice(Import)""), findTestData(""Toyotsu-data"").getValue(12, 2))",Chrome 107.0.0.0,,,2022-11-15 16:48:35,2022-11-15 16:48:41,5.757s,PASSED
"click(findTestObject(""TC014/Page_Brivge/input_checkbox""))",Chrome 107.0.0.0,,,2022-11-15 16:48:41,2022-11-15 16:48:41,0.552s,PASSED
"click(findTestObject(""TC014/Page_Brivge/button_input cargo status""))",Chrome 107.0.0.0,,,2022-11-15 16:48:41,2022-11-15 16:48:42,0.565s,PASSED
"click(findTestObject(""TC014/Page_Brivge/input_Input Cargo Status_cargoStatus""))",Chrome 107.0.0.0,,,2022-11-15 16:48:42,2022-11-15 16:48:43,1.086s,PASSED
"click(findTestObject(""TC014/Page_Brivge/li_Imp clearance in progress""))",Chrome 107.0.0.0,,,2022-11-15 16:48:43,2022-11-15 16:48:43,0.617s,PASSED
"click(findTestObject(""TC014/Page_Brivge/button_update""))",Chrome 107.0.0.0,,,2022-11-15 16:48:43,2022-11-15 16:48:44,0.520s,PASSED
"verifyElementVisible(findTestObject(""TC014/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-15 16:48:44,2022-11-15 16:48:45,0.917s,PASSED
delay(5),Chrome 107.0.0.0,,,2022-11-15 16:48:45,2022-11-15 16:48:50,5.003s,PASSED
"click(findTestObject(""TC014/Page_Brivge/button_complete""))",Chrome 107.0.0.0,,,2022-11-15 16:48:50,2022-11-15 16:48:50,0.567s,PASSED
"click(findTestObject(""TC014/Page_Brivge/button_CONFIRM""))",Chrome 107.0.0.0,,,2022-11-15 16:48:50,2022-11-15 16:48:52,1.187s,PASSED
"verifyElementVisible(findTestObject(""TC014/Page_Brivge/p_The operation was successful""))",Chrome 107.0.0.0,,,2022-11-15 16:48:52,2022-11-15 16:48:53,0.998s,PASSED
"verifyElementText(findTestObject(""TC014/Page_Brivge/div_Imp clearance in progress""), ""Imp clearance in progress"")",Chrome 107.0.0.0,,,2022-11-15 16:48:53,2022-11-15 16:48:53,0.350s,PASSED
"verifyElementText(findTestObject(""TC014/Page_Brivge/div_Customs Clearance Completed""), ""Customs Clearance Completed"")",Chrome 107.0.0.0,,,2022-11-15 16:48:53,2022-11-15 16:48:53,0.333s,PASSED
